price,manufacturer_country,age,mileage,category,leather_interior,fuel_type,engine_volume,turbo,gear_box_type,drive_wheels,steering_side,doors,airbags
17249,Germany,13,197000,Goods Wagon,No,Diesel,2.2,Yes,Manual,Rear,Left,2-3,0
12231,South Korea,11,63383,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
13500,Japan,7,60000,Universal,Yes,Hybrid,1.8,No,Automatic,Front,Right,4-5,6
16465,Japan,9,171107,Sedan,No,Petrol,2.5,No,Automatic,Front,Left,4-5,0
14113,South Korea,8,128000,Sedan,Yes,Petrol,2.4,No,Tiptronic,Front,Left,4-5,12
10036,Japan,21,223000,Jeep,Yes,Cng,3.5,No,Tiptronic,4X4,Left,4-5,0
27284,Japan,8,116800,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,12
4704,Russia,13,83294,Sedan,No,Petrol,1.6,No,Manual,Rear,Left,4-5,0
8123,USA,13,62558,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
9408,Germany,8,47000,Coupe,Yes,Petrol,1.8,Yes,Tiptronic,Rear,Left,4-5,10
15000,Japan,18,180000,Jeep,No,Petrol,2.0,No,Automatic,4X4,Left,4-5,4
15053,Germany,15,226000,Sedan,Yes,Petrol,3.0,No,Tiptronic,Rear,Left,4-5,10
6272,Japan,6,96549,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
3293,USA,10,288778,Hatchback,Yes,Hybrid,1.4,No,Automatic,Front,Left,4-5,12
11290,Germany,13,107000,Hatchback,No,Diesel,1.3,Yes,Manual,Front,Left,4-5,6
7840,Germany,18,242000,Goods Wagon,No,Diesel,1.7,Yes,Manual,Front,Left,2-3,2
12980,South Korea,10,150000,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
33556,South Korea,6,55000,Sedan,Yes,Petrol,2.4,No,Automatic,Front,Left,4-5,12
19130,USA,12,230000,Jeep,Yes,Hybrid,2.5,No,Variator,4X4,Left,4-5,0
6241,South Korea,13,273421,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
2038,Japan,9,167158,Sedan,Yes,Petrol,1.5,No,Automatic,Front,Left,4-5,0
17562,Japan,9,118000,Jeep,No,Petrol,2.5,No,Tiptronic,4X4,Left,4-5,12
1490,Japan,6,124403,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,12
23207,Japan,8,129000,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,8
26030,South Korea,10,104000,Jeep,Yes,Petrol,2.0,No,Automatic,4X4,Left,4-5,4
21169,Japan,5,39728,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,8
8781,Japan,16,141000,Hatchback,No,Petrol,1.0,No,Variator,Front,Right,4-5,4
36065,Japan,8,144000,Minivan,No,Petrol,3.5,No,Tiptronic,Front,Left,4-5,12
25299,South Korea,11,136275,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
34497,Germany,10,137600,Sedan,Yes,Petrol,3.0,Yes,Tiptronic,Rear,Left,4-5,0
20542,Japan,7,151000,Jeep,No,Petrol,2.0,No,Variator,4X4,Left,4-5,2
44457,,5,37045,Jeep,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
24415,,10,79084,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
20266,USA,9,156743,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
10663,Japan,9,144000,Hatchback,Yes,Petrol,1.2,No,Automatic,Front,Right,4-5,8
17876,Germany,7,97000,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,0
22894,Japan,8,289600,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,8
13172,USA,7,78000,Sedan,No,Petrol,2.0,No,Manual,Front,Left,4-5,12
12544,USA,5,105941,Sedan,No,Petrol,1.4,No,Automatic,Front,Left,4-5,0
22266,Japan,6,84130,Sedan,No,Petrol,2.4,No,Automatic,Front,Left,4-5,12
21012,Germany,12,130000,Coupe,Yes,Petrol,2.8,No,Tiptronic,Rear,Left,2-3,6
25089,USA,13,280000,Microbus,No,Diesel,2.4,Yes,Manual,Rear,Left,2-3,4
7997,USA,7,137328,Sedan,Yes,Hybrid,2.0,No,Automatic,Front,Left,4-5,0
11604,Germany,20,245000,Jeep,Yes,Cng,3.2,No,Tiptronic,4X4,Left,4-5,8
12388,South Korea,11,40845,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
34497,USA,6,16515,Universal,No,Petrol,1.0,No,Manual,Front,Left,4-5,0
21953,Germany,14,215423,Microbus,No,Diesel,2.2,Yes,Manual,Rear,Left,4-5,4
7840,Japan,16,200000,Minivan,No,Lpg,2.3,No,Automatic,4X4,Right,4-5,5
42024,Germany,8,156800,Sedan,Yes,Petrol,2.0,Yes,Tiptronic,Rear,Left,4-5,12
21953,South Korea,11,182000,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
7840,Germany,15,170000,Minivan,No,Petrol,1.6,No,Automatic,Front,Left,4-5,8
21012,Japan,7,87000,Sedan,No,Petrol,1.8,No,Variator,Front,Left,4-5,8
10036,Japan,3,37878,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,12
19914,Japan,8,59200,Hatchback,Yes,Petrol,1.5,No,Manual,Front,Left,4-5,6
26030,Japan,12,100000,Sedan,Yes,Hybrid,2.4,No,Tiptronic,Front,Left,4-5,8
22894,Japan,9,105000,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,8
16621,South Korea,9,95000,Sedan,No,Petrol,1.8,No,Automatic,Front,Left,4-5,6
8467,Japan,16,148901,Hatchback,Yes,Petrol,1.5,No,Automatic,Front,Right,4-5,2
37984,South Korea,6,90621,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
11500,USA,8,170451,Sedan,Yes,Petrol,1.4,Yes,Automatic,Front,Left,4-5,12
32929,Germany,9,111205,Sedan,Yes,Petrol,3.0,Yes,Tiptronic,Rear,Left,4-5,8
1960,Japan,5,108195,Jeep,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,12
24415,,10,85600,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
13172,USA,17,234000,Jeep,Yes,Cng,3.7,No,Automatic,4X4,Left,4-5,6
21639,Germany,13,144000,Hatchback,Yes,Diesel,2.0,Yes,Manual,Rear,Left,4-5,10
37984,,4,82000,Jeep,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
31361,Japan,7,58000,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,12
19030,Japan,7,69650,Hatchback,Yes,Hybrid,1.5,No,Automatic,Front,Left,4-5,4
28241,South Korea,7,112843,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
17876,Japan,9,261000,Sedan,No,Hybrid,2.4,No,Automatic,Front,Left,4-5,0
29586,South Korea,7,212762,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
14069,Japan,9,111000,Hatchback,Yes,Petrol,1.5,No,Automatic,Front,Left,4-5,4
6586,Japan,20,140000,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,4
36065,Germany,10,200000,Jeep,Yes,Diesel,3.0,Yes,Tiptronic,4X4,Left,4-5,12
16465,South Korea,8,43330,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
37006,Germany,6,38415,Sedan,Yes,Petrol,2.8,Yes,Tiptronic,4X4,Left,4-5,12
20385,Japan,10,125000,Hatchback,Yes,Hybrid,1.8,No,Variator,Front,Left,4-5,10
19416,USA,9,172125,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
12880,South Korea,11,173177,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
21395,USA,4,204067,Jeep,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
10976,Germany,20,305000,Sedan,No,Diesel,2.7,No,Tiptronic,Rear,Left,4-5,12
11290,South Korea,7,57248,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
27654,South Korea,8,83897,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
17562,USA,19,213990,Microbus,No,Diesel,2.4,Yes,Manual,Rear,Left,4-5,2
10663,Japan,9,62000,Hatchback,No,Hybrid,1.5,No,Variator,Front,Right,4-5,4
12720,South Korea,7,235285,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
6752,USA,12,74830,Sedan,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
7175,Japan,12,192000,Sedan,No,Petrol,1.3,No,Tiptronic,Front,Left,4-5,12
11604,South Korea,7,330659,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
6272,Japan,18,19900,Sedan,No,Cng,3.0,No,Tiptronic,Front,Right,4-5,6
11917,Japan,12,142526,Hatchback,No,Hybrid,1.3,No,Automatic,Front,Left,4-5,8
14740,Germany,17,179100,Jeep,Yes,Petrol,3.0,No,Tiptronic,4X4,Left,4-5,8
17405,South Korea,6,51236,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
19757,Japan,9,208000,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,12
2666,Japan,6,127789,Hatchback,Yes,Hybrid,1.5,No,Automatic,Front,Left,4-5,12
12231,Japan,11,120000,Sedan,No,Hybrid,1.8,No,Automatic,Front,Left,4-5,10
16894,South Korea,10,175237,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
23521,Germany,10,131000,Sedan,Yes,Petrol,1.8,No,Tiptronic,Rear,Left,4-5,8
36065,Germany,11,187000,Coupe,Yes,Petrol,3.5,No,Tiptronic,Rear,Left,2-3,8
26030,Japan,8,75000,Sedan,Yes,Hybrid,1.8,No,Tiptronic,Front,Left,4-5,12
6586,Japan,3,21328,Jeep,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,12
32104,USA,6,87074,Sedan,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
12231,Japan,17,170000,Universal,Yes,Petrol,2.0,No,Automatic,4X4,Left,4-5,2
26343,South Korea,8,36458,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
35124,Germany,8,169000,Goods Wagon,Yes,Diesel,2.2,Yes,Manual,Rear,Left,4-5,4
8881,South Korea,11,62741,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
17249,Japan,11,140000,Sedan,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,0
39559,South Korea,6,142655,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
16308,South Korea,10,144000,Sedan,Yes,Petrol,2.0,Yes,Tiptronic,Front,Left,4-5,12
44545,South Korea,4,101633,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
12231,South Korea,12,174582,Universal,No,Diesel,1.6,Yes,Manual,Front,Left,4-5,8
17035,South Korea,10,185367,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
14269,Japan,5,42802,Jeep,Yes,Petrol,3.5,No,Automatic,Front,Left,4-5,12
12950,Germany,13,157000,Hatchback,No,Petrol,1.4,No,Manual,Front,Left,4-5,6
18826,South Korea,7,195965,Sedan,Yes,Lpg,1.6,No,Automatic,Front,Left,4-5,4
23414,South Korea,9,90000,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
15659,South Korea,6,114101,Sedan,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
6743,South Korea,12,62227,Sedan,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
14113,USA,7,43158,Sedan,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
15257,South Korea,10,204632,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
8781,Germany,19,249117,Jeep,Yes,Petrol,3.0,No,Tiptronic,4X4,Left,4-5,8
24148,Japan,7,61000,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,8
23521,Germany,4,11700,Sedan,Yes,Petrol,1.4,Yes,Tiptronic,Front,Left,4-5,6
11917,Japan,15,160000,Sedan,No,Petrol,1.5,No,Automatic,Front,Left,4-5,12
12858,South Korea,10,61861,Minivan,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
18503,Japan,9,150000,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,12
21395,South Korea,11,144918,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
12544,Japan,16,180000,Jeep,Yes,Petrol,2.0,No,Automatic,4X4,Left,4-5,2
3700,Japan,20,241000,Minivan,Yes,Cng,2.0,No,Automatic,Front,Right,4-5,2
17249,South Korea,8,60000,Sedan,No,Petrol,1.8,No,Automatic,Front,Left,4-5,6
29216,USA,7,78083,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
21000,Germany,5,45707,Sedan,Yes,Petrol,1.8,Yes,Manual,Front,Left,4-5,6
25089,Germany,9,109000,Sedan,Yes,Petrol,1.8,Yes,Automatic,Rear,Left,4-5,12
16935,Japan,10,158000,Sedan,Yes,Hybrid,1.8,No,Tiptronic,Front,Left,4-5,8
7840,Japan,21,95000,Jeep,No,Petrol,2.0,No,Manual,4X4,Left,4-5,4
18817,USA,8,87579,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,0
21953,Germany,17,249000,Jeep,Yes,Diesel,2.7,Yes,Automatic,4X4,Left,4-5,0
21326,South Korea,7,33670,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
8500,Japan,9,92000,Hatchback,No,Petrol,1.2,Yes,Variator,Front,Right,4-5,2
8467,Japan,22,196500,Jeep,No,Petrol,1.8,No,Automatic,4X4,Left,4-5,2
37984,,5,91060,Jeep,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
9700,Germany,22,200000,Cabriolet,Yes,Petrol,2.0,No,Manual,Rear,Left,2-3,4
7527,Germany,15,250000,Goods Wagon,No,Diesel,1.7,Yes,Manual,Front,Left,4-5,2
15053,USA,11,83000,Hatchback,No,Petrol,2.0,No,Automatic,Front,Left,>5,6
12544,South Korea,7,105000,Sedan,No,Diesel,1.8,No,Tiptronic,Front,Left,4-5,6
13799,USA,13,260800,Jeep,Yes,Hybrid,2.3,No,Variator,Front,Left,4-5,10
7840,Japan,21,160000,Jeep,No,Cng,2.0,No,Automatic,Rear,Left,4-5,2
34497,Japan,6,54400,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,16
10663,Japan,5,90535,Sedan,No,Petrol,1.6,No,Automatic,Front,Left,4-5,6
23991,USA,3,10457,Sedan,No,Petrol,1.5,Yes,Automatic,Front,Left,4-5,8
17562,USA,11,75000,Sedan,Yes,Hybrid,2.5,No,Automatic,Front,Left,4-5,0
6899,France,17,234758,Goods Wagon,No,Petrol,1.2,No,Manual,Front,Left,4-5,2
20382,Japan,11,200000,Sedan,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,8
16621,South Korea,5,65271,Sedan,No,Petrol,2.0,No,Automatic,Front,Left,4-5,8
13172,Germany,13,189000,Hatchback,No,Diesel,1.3,No,Manual,Front,Left,4-5,0
10349,Japan,8,142000,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Right,4-5,10
18503,Germany,9,116000,Sedan,Yes,Diesel,2.0,Yes,Tiptronic,Front,Left,4-5,8
19121,South Korea,10,134957,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
13172,Germany,12,151000,Hatchback,Yes,Diesel,2.0,Yes,Tiptronic,Front,Left,4-5,8
18817,South Korea,9,100000,Sedan,Yes,Petrol,1.8,No,Tiptronic,Front,Left,4-5,16
34111,South Korea,6,100492,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
11604,USA,13,89775,Microbus,No,Diesel,2.2,Yes,Manual,Front,Left,2-3,2
15681,Japan,11,190000,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,8
43134,,4,60660,Jeep,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
10036,Germany,22,185000,Minivan,No,Petrol,2.3,No,Manual,Front,Left,4-5,2
10036,Japan,13,222061,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Left,4-5,4
17942,South Korea,11,145000,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
20372,Japan,4,100940,Hatchback,Yes,Petrol,1.3,No,Automatic,Front,Left,4-5,4
4234,USA,9,114776,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,12
20385,Japan,8,107000,Hatchback,Yes,Lpg,1.5,No,Variator,Front,Left,4-5,9
18503,South Korea,6,77000,Sedan,No,Petrol,1.8,No,Tiptronic,Front,Left,4-5,16
30577,USA,6,93081,Sedan,No,Petrol,3.6,No,Automatic,Front,Left,2-3,0
10976,Japan,21,97500,Jeep,No,Petrol,2.0,No,Automatic,4X4,Left,4-5,2
7840,Japan,15,157000,Hatchback,Yes,Petrol,1.3,No,Automatic,Front,Right,4-5,2
9408,South Korea,7,102000,Sedan,No,Petrol,1.8,No,Automatic,Front,Left,4-5,12
7222,South Korea,11,112484,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
39201,South Korea,3,12000,Jeep,Yes,Petrol,2.4,No,Automatic,4X4,Left,4-5,12
12544,Japan,13,156000,Sedan,No,Hybrid,1.5,No,Automatic,Front,Left,4-5,6
11290,Japan,12,124839,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Left,4-5,6
38822,Japan,5,34465,Universal,Yes,Hybrid,1.5,No,Automatic,Front,Left,4-5,4
1019,Japan,10,246480,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
3293,Japan,9,214098,Sedan,Yes,Hybrid,2.5,No,Automatic,Front,Left,4-5,0
25591,South Korea,8,80819,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
17562,South Korea,7,153600,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,8
35403,South Korea,5,90000,Minivan,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
11290,Japan,13,135000,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Left,4-5,12
25744,USA,9,341928,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
9408,South Korea,16,218000,Hatchback,No,Petrol,1.1,No,Manual,Front,Left,4-5,4
19444,South Korea,8,112000,Sedan,No,Hybrid,2.4,No,Tiptronic,Front,Left,4-5,8
43000,Germany,10,190000,Jeep,Yes,Diesel,3.0,No,Tiptronic,4X4,Left,4-5,12
8938,Japan,9,88000,Sedan,No,Hybrid,1.5,No,Automatic,Front,Right,4-5,2
4234,Japan,7,111149,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,12
28830,South Korea,10,104958,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
35269,South Korea,6,127027,Universal,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
15524,USA,13,107000,Microbus,No,Diesel,2.2,Yes,Manual,Front,Left,4-5,4
34497,South Korea,4,30000,Sedan,Yes,Petrol,2.4,No,Tiptronic,Front,Left,4-5,0
15994,South Korea,4,70795,Sedan,No,Petrol,2.0,No,Automatic,Front,Left,4-5,12
25089,South Korea,9,128000,Jeep,Yes,Petrol,2.4,No,Tiptronic,4X4,Left,4-5,8
1646,Japan,10,320064,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
13799,Japan,8,109000,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Right,4-5,2
16621,Germany,13,180000,Sedan,Yes,Petrol,3.5,Yes,Tiptronic,Rear,Left,4-5,8
25926,USA,11,84918,Jeep,Yes,Petrol,2.4,No,Automatic,Front,Left,4-5,4
13328,USA,8,91000,Sedan,Yes,Hybrid,2.0,No,Automatic,Front,Left,4-5,8
37125,South Korea,6,111589,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
23521,USA,4,26954,Jeep,Yes,Petrol,1.4,Yes,Automatic,Front,Left,4-5,8
10349,Germany,12,181179,Hatchback,No,Diesel,1.3,Yes,Manual,Front,Left,4-5,10
23703,USA,6,100069,Sedan,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
35000,Germany,13,250000,Microbus,Yes,Diesel,2.2,Yes,Manual,Rear,Left,>5,2
9095,Japan,14,157500,Sedan,Yes,Petrol,1.5,No,Variator,Front,Right,4-5,7
18817,Japan,13,192785,Sedan,No,Petrol,2.4,No,Automatic,Front,Left,4-5,2
16621,Japan,9,132826,Sedan,Yes,Petrol,3.5,No,Tiptronic,Front,Left,4-5,12
20698,South Korea,6,65000,Sedan,No,Petrol,2.4,No,Tiptronic,Front,Left,4-5,12
29479,Germany,8,125000,Sedan,Yes,Petrol,1.8,Yes,Tiptronic,Rear,Left,4-5,12
11290,Germany,13,111111,Goods Wagon,No,Diesel,1.7,Yes,Manual,Front,Left,4-5,12
15681,Germany,16,187000,Hatchback,No,Diesel,1.7,Yes,Manual,Front,Left,4-5,8
20385,USA,8,232000,Hatchback,Yes,Hybrid,2.0,No,Tiptronic,Front,Left,4-5,12
11290,Japan,13,165000,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Left,4-5,12
27065,South Korea,6,38914,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
23207,Japan,7,28460,Jeep,No,Petrol,1.6,Yes,Tiptronic,Front,Left,4-5,8
32045,,8,152739,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
8311,Japan,16,111111,Hatchback,No,Petrol,1.5,No,Automatic,Front,Right,4-5,0
10036,Germany,21,199000,Sedan,No,Petrol,2.0,No,Automatic,Rear,Left,4-5,9
21953,South Korea,9,142400,Sedan,Yes,Petrol,2.0,Yes,Tiptronic,Front,Left,4-5,11
1019,USA,4,102379,Hatchback,Yes,Plug-In Hybrid,1.5,No,Automatic,Front,Left,4-5,12
7840,Japan,19,147000,Universal,No,Cng,2.0,No,Automatic,4X4,Right,4-5,2
15681,USA,6,20800,Sedan,Yes,Petrol,1.4,Yes,Automatic,Rear,Left,4-5,6
47042,Japan,7,130000,Jeep,Yes,Petrol,3.5,No,Tiptronic,4X4,Left,4-5,12
6272,Germany,20,200000,Goods Wagon,No,Diesel,1.7,No,Manual,Front,Left,2-3,2
20297,South Korea,10,104860,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
1176,Germany,7,186282,Jeep,Yes,Petrol,3.6,No,Automatic,4X4,Left,4-5,12
23521,South Korea,5,67200,Sedan,No,Petrol,2.0,No,Tiptronic,Front,Left,4-5,8
6899,Germany,17,185000,Sedan,Yes,Petrol,3.0,No,Tiptronic,Rear,Right,4-5,10
21326,Japan,7,107200,Hatchback,No,Hybrid,1.8,No,Automatic,Front,Left,4-5,16
27190,USA,7,99807,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
20385,South Korea,6,66000,Sedan,Yes,Petrol,2.4,No,Tiptronic,Front,Left,4-5,12
14113,USA,8,184000,Sedan,No,Petrol,1.4,Yes,Tiptronic,Front,Left,4-5,8
15994,Germany,6,204461,Jeep,Yes,Petrol,3.0,No,Automatic,4X4,Left,4-5,0
19598,South Korea,6,20796,Sedan,Yes,Diesel,1.7,No,Automatic,Front,Left,4-5,4
46728,Japan,6,71104,Jeep,No,Petrol,2.5,No,Automatic,4X4,Left,4-5,6
26613,USA,6,69010,Jeep,Yes,Diesel,2.2,No,Automatic,Front,Left,4-5,4
38574,Germany,12,151245,Minivan,Yes,Diesel,2.2,Yes,Tiptronic,Rear,Left,4-5,6
12849,South Korea,13,134592,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
21953,USA,6,60800,Sedan,Yes,Petrol,1.4,Yes,Tiptronic,Rear,Left,4-5,12
19757,Germany,18,261086,Sedan,Yes,Diesel,3.2,Yes,Tiptronic,Rear,Left,4-5,12
15681,South Korea,5,284490,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
20385,USA,5,67680,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,12
23521,Japan,7,70000,Minivan,Yes,Hybrid,2.0,Yes,Automatic,4X4,Right,4-5,12
7213,Japan,21,200000,Jeep,Yes,Cng,3.2,No,Automatic,4X4,Right,4-5,2
18189,USA,8,174400,Sedan,Yes,Hybrid,2.0,No,Variator,Front,Left,4-5,6
8624,USA,10,57857,Sedan,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
8781,Germany,21,200000,Sedan,No,Cng,2.3,No,Manual,Rear,Left,4-5,12
18189,Japan,9,74000,Sedan,No,Petrol,1.8,No,Automatic,Front,Left,4-5,8
13799,South Korea,9,147000,Sedan,Yes,Hybrid,2.4,No,Tiptronic,Front,Left,4-5,12
29793,Germany,10,100000,Sedan,Yes,Petrol,1.8,Yes,Automatic,Rear,Left,4-5,12
21181,USA,7,180224,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
3607,Japan,11,126110,Sedan,Yes,Petrol,3.5,No,Automatic,Front,Left,4-5,12
7840,Germany,19,244800,Jeep,Yes,Lpg,3.0,No,Automatic,4X4,Left,4-5,6
8154,Germany,22,220000,Universal,No,Petrol,1.6,No,Manual,Front,Left,4-5,4
15681,Germany,17,170000,Jeep,Yes,Lpg,3.5,No,Tiptronic,4X4,Left,4-5,12
10202,Japan,8,208533,Universal,Yes,Hybrid,1.5,No,Automatic,Front,Left,4-5,4
17249,Germany,8,95000,Jeep,No,Petrol,2.0,Yes,Tiptronic,Front,Left,4-5,12
25716,UK,7,100800,Hatchback,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,6
16599,South Korea,11,209254,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
18817,Japan,7,104686,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,10
43880,USA,6,40715,Jeep,Yes,Petrol,2.4,No,Automatic,Front,Left,4-5,4
16900,Japan,8,103017,Hatchback,Yes,Petrol,1.5,No,Automatic,Front,Left,4-5,4
21012,Japan,9,84000,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,12
25889,South Korea,7,106724,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
21326,Japan,6,198400,Hatchback,No,Hybrid,1.8,No,Variator,Front,Left,4-5,6
21326,Japan,9,90000,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,0
13799,Germany,7,230942,Jeep,Yes,Diesel,3.0,No,Automatic,4X4,Left,4-5,12
27654,South Korea,6,100247,Sedan,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
13946,Japan,8,113400,Hatchback,Yes,Hybrid,1.5,No,Automatic,Front,Left,4-5,4
43905,Japan,4,28800,Jeep,No,Petrol,2.5,No,Tiptronic,4X4,Left,4-5,16
6000,Japan,19,81000,Sedan,No,Petrol,2.0,No,Automatic,Front,Left,4-5,8
15053,Germany,18,153000,Sedan,Yes,Petrol,3.2,No,Automatic,Rear,Right,4-5,10
7213,Japan,17,198000,Hatchback,No,Petrol,1.3,No,Variator,Front,Right,4-5,2
29087,USA,7,120309,Jeep,Yes,Diesel,2.2,No,Automatic,Front,Left,4-5,4
9722,South Korea,6,271695,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
22266,Japan,17,208000,Jeep,Yes,Cng,3.0,No,Automatic,4X4,Right,4-5,2
18503,Japan,10,100000,Hatchback,No,Hybrid,1.8,No,Variator,Front,Left,4-5,8
